screen_name,has_profile,has_raw_tweet,has_temporal,has_graph
SabaBakhtyari,True,True,True,False
arashiraniii,True,False,True,False
Aakib1296,True,False,True,False
Amirhos03386549,True,False,True,False
daroon_gera,True,False,True,False
Dastayofskii1,True,False,True,True
Hami15910,True,False,True,False
esfandin,True,False,True,False
jab_sir14828,True,False,True,False
ax_news0_0,True,False,True,False
azadi85016399,True,False,True,False
NazParish,True,False,True,False
MohtashamS62049,True,False,True,False
Kiana_farsi1990,True,False,True,False
Maryam663459603,True,False,True,True
Nasrin4691nsf,True,False,True,False
TheBraveHamid,True,False,True,False
niki_yas,True,False,True,False
shadi48676199,True,False,True,False
mahmoodesk7622,True,False,True,False
peggy_ziggy,True,False,True,False
elaheh_50,True,False,True,False
zeedavi,True,False,True,False
AradKiani3,True,False,True,False
ahoora368273,True,False,True,False
vahid_jo,True,False,True,False
nima_btc,True,False,True,False
stanlly88,True,False,True,False
mpour09,True,False,True,False
Zz1234595463473,True,False,True,False
Shahrad_fq,True,False,True,False
_____afra_____,True,False,True,False
mathewmurdak,True,False,True,True
SATAR_CLASSIC,True,False,True,False
isaac_solola,True,False,True,False
ZRiazat11891,True,False,True,True
Elham1981k,True,False,True,True
DolatiAbas52837,True,False,True,False
Shahrokh_Gol,True,False,True,False
JamesDeanUAP,True,False,True,False
hesamghazaei927,True,False,True,False
kappauno80,True,False,True,False
poorewandad,True,False,True,False
MahyarM80914,True,False,True,False
Nasime921825756,True,False,True,False
_szpilman_,True,False,True,False
yek_parcham,True,False,True,False
RiveraDill39955,True,False,True,True
RadioJavidShah,True,False,True,False
1andOnly_MoHoRa,True,False,True,False
A_h_Arian,True,False,True,False
vahid_davani,True,False,True,False
ShamsiShiv63781,True,False,True,False
Hyun751,True,False,True,True
mmsk20m,True,False,True,True
mrhooo1231,True,False,True,False
akvan_elc,True,False,True,False
AsefElly,True,False,True,False
ahmedifatma512,True,False,True,True
DerakhtiAmir,True,False,True,True
Milad32604975,True,False,True,False
behzadkhos72276,True,False,True,True
nimagorji,True,False,True,True
ykta12345,True,False,True,False
zhm1041,True,False,True,False
Danielnejati007,True,False,True,False
AwynaB81695,True,False,True,False
amirabad_gorgan,True,False,True,True
realnervan,True,False,True,False
pesareshamshir,True,False,True,False
MoeRoustaei,True,False,True,False
B_Khoeiniha,True,False,True,False
masterwoodd,True,False,True,False
riseagain77,True,False,True,True
saeeeeedss,True,False,True,True
tellthetruth_m,True,False,True,False
,True,False,True,False
Call_Me_Pilot,True,False,True,False
diako36963,True,False,True,False
anderoma932346,True,False,True,False
PeymanMAJ,True,False,True,False
kurdbuy1390,True,False,True,False
RezaV35815,True,False,True,False
FreeGuyGanIran,True,False,True,False
5alva2r5ilin5a,True,False,True,True
ariuobarzan1357,True,False,True,False
theelrbh2,True,False,True,True
TaftSam,True,False,True,False
ohrey69,True,False,True,False
Jakob_AZADI,True,False,True,False
phoebebuffay87,True,False,True,False
kadarka14,True,False,True,False
daryl_mesa,True,False,True,False
sed_farzad,True,False,True,True
kurikurdem,True,False,True,False
mainnet4ar,True,False,True,False
Engelsma131,True,False,True,True
NFara2535,True,False,True,False
mehdiaamiriynn_,True,False,True,False
mina_abbasian,True,False,True,True
ben089406376150,True,False,True,False
Farazopg,True,False,True,False
HDariush,True,False,True,False
hBvMbf3Xa2nwPum,True,False,True,False
danaei6715774,True,False,True,False
darii1990,True,False,True,False
Zemestan71,True,False,True,False
MohammadRe66671,True,False,True,True
yuvalrimkey,True,False,True,False
ShojaeiSiamak,True,False,True,True
,True,False,True,False
Hana_khanoomi,True,False,True,True
pahlavi0,True,False,True,False
amir43922780,True,False,True,False
DariushHasanloo,True,False,True,False
bull_red92211,True,False,True,False
HashemYous24211,True,False,True,False
mainnet5g,True,False,True,False
pegouly,True,False,True,False
sadik740263,True,False,True,False
pahlavitimes,True,False,True,False
saeedbazarjani,True,False,True,False
SefidZoghali,True,False,True,False
0xtrader1988,True,False,True,False
Behrad944,True,False,True,False
ShabgardBidar,True,False,True,False
Z207J,True,False,True,False
siyavash_niknam,True,False,True,False
hamvatan332796,True,False,True,False
RememberSHAH,True,False,True,False
issaseyedi_,True,False,True,True
Melbourne077,True,False,True,False
TGRstark,True,False,True,False
GKouhyar,True,False,True,True
Behman__,True,False,True,False
SocietObserver,True,False,True,False
2yvqv,True,False,True,False
pad451792382085,True,False,True,False
mxanaha,True,False,True,False
fariborz_doost,True,False,True,True
mr_naieb,True,False,True,False
TaghvaeiOm81901,True,False,True,False
NArjestan26051,True,False,True,True
Berkeh196473801,True,False,True,True
ssssiran,True,False,True,False
noghtesarkhat0,True,False,True,False
shahnamam,True,False,True,False
dario6000,True,False,True,True
AMehranfard,True,False,True,True
FatehaneTehran,True,False,True,False
SShadman80928,True,False,True,True
ai_simulacrum,True,False,True,False
rezaakhaaan,True,False,True,False
ptolemy_II,True,False,True,False
e2kaya,True,False,True,False
jen9225,True,False,True,False
_shahbazi,True,False,True,False
neginhamedi,True,False,True,False
matisa222,True,False,True,False
passes19,True,False,True,False
aryaei_iraniam,True,False,True,False
omid1890601,True,False,True,True
sharon1172480,True,False,True,False
IslandIran,True,False,True,False
golnarjahanbani,True,True,True,True
babak54431365,True,False,True,False
AMIR_TROY7,True,False,True,False
juatmens,True,False,True,False
arash_tam60,True,False,True,False
Nazism_1933,True,False,True,False
khanomemarzi,True,False,True,False
mahi07578197,True,False,True,True
imnigeen,True,False,True,False
kingpabloesc,True,False,True,False
FBsth40747,True,False,True,False
mts_mohammad,True,False,True,False
ashkanmastii,True,False,True,False
konjkav__,True,False,True,True
Asho_2024,True,False,True,False
SokhanGoy,True,False,True,True
angel_199628,True,False,True,False
new__iran,True,False,True,False
AliSohr48238765,True,False,True,False
navapars,True,False,True,False
RedRoseFilmPod,True,False,True,False
3600_580642,True,False,True,False
iran_bisouygara,True,False,True,False
Ho_Shahriyar,True,False,True,False
mamarad7,True,False,True,False
sama_soso,True,False,True,False
aliazizi86,True,False,True,False
Ant671632124627,True,False,True,False
AliMaleki_52,True,False,True,False
Master778954,True,False,True,False
A88178308Adam,True,False,True,False
Pahlavi1Iran,True,False,True,False
lili13681368,True,False,True,False
javidshah23,True,False,True,False
lotus7064,True,False,True,False
iraneefarda,True,False,True,False
KwrwshP52000,True,False,True,False
delimar17348460,True,False,True,False
mostafaa_karimi,True,True,True,False
ElizaE30421,True,False,True,False
amin13781989,True,False,True,True
mazani777,True,False,True,False
SaeidShirany,True,False,True,False
WriMo22,True,False,True,False
elikaaa777,True,False,True,False
ahmad_marani,True,False,True,False
zeus60750007,True,False,True,False
kingpahlavireza,True,False,True,False
Soheil_Iran_,True,False,True,False
ILiya0007,True,False,True,False
SportDayana,True,False,True,False
DanshPdhyr65073,True,False,True,False
mmaleki450248,True,False,True,False
Arian_Bajool,True,False,True,True
SkYliNe31314187,True,False,True,False
babak2500_ir,True,False,True,False
,True,False,True,False
Hesaminam,True,False,True,False
AureleTobelem,True,False,True,True
Tesla_72,True,False,True,False
rEvQtGStFWmq4bI,True,False,True,False
iran_mahzoni,True,False,True,False
DaeMo3i,True,False,True,False
Nakhoda_alman,True,False,True,False
Skymaster32,True,False,True,False
LeylonLili,True,False,True,False
W53TQmOZWlCNQVD,True,False,True,False
javiiid_shah,True,False,True,True
maren007769500,True,False,True,False
sqrika,True,False,True,False
HesamM61,True,False,True,False
HomaMahoor26116,True,False,True,False
shshahab790,True,False,True,False
Sun0fLion,True,False,True,False
ghoghnoos1418,True,False,True,False
MFazelzade27347,True,False,True,False
kazbolton,True,False,True,False
berlinjlm,True,False,True,False
MMoradi47354,True,False,True,False
ipershan7,True,False,True,False
parsiankorosh1,True,False,True,True
Peyman757575,True,False,True,False
babademii,True,False,True,False
MaadPit,True,False,True,False
saeed_win85593,True,False,True,True
Persian_Sld,True,False,True,False
Shahram_khoujeh,True,False,True,True
aradiran1,True,False,True,False
Galadriel_mf,True,False,True,False
srg5475,True,False,True,False
hjahani005,True,False,True,False
IranDokht91,True,False,True,False
Ispahbed,True,False,True,False
Fariborzkayvan,True,False,True,True
natureseeksh,True,False,True,False
ARMedia88501926,True,False,True,True
mayalem296590,True,False,True,False
ArtxEgregious,True,False,True,False
amiitis_,True,False,True,False
Shah_mihan_2025,True,False,True,False
Mitan_Music,True,False,True,False
Bagheirani1366,True,False,True,True
OmidSh27,True,False,True,False
Hegel_javan,True,False,True,False
zarei_arad,True,True,True,False
HKhabis,True,False,True,False
ali_kandi35565,True,False,True,True
GODisWinner7,True,False,True,False
farzadgoft,True,False,True,False
AZrajab99,True,False,True,False
vaze_sekaf,True,False,True,False
irani_irani_,True,False,True,False
hnghnbr_aiaai,True,False,True,False
DaneshvarAzadeh,True,False,True,False
fariba11321249,True,False,True,False
Samedbehrangi,True,False,True,False
Aftab598256292,True,False,True,False
pirikhahreza50,True,False,True,False
Zohreh80447815,True,False,True,False
DavKe132027,True,False,True,True
nya_zym14914,True,False,True,True
mojtabgul,True,False,True,True
0paniz0,True,False,True,False
Dexter5030,True,False,True,False
Yahya_Iranian,True,False,True,False
Mr_Arefam,True,False,True,False
rebel_meh,True,False,True,True
shahyar26101919,True,False,True,False
Mariam44418803,True,False,True,False
mojtaba20220101,True,False,True,False
hamid_sh1990,True,False,True,False
MOHAMMADBA72784,True,False,True,False
jhyuuvff,True,False,True,False
N13541366,True,False,True,False
Homa40819019259,True,False,True,False
niloo47834200,True,False,True,False
Zariiin34,True,False,True,False
diyako965927,True,False,True,False
aidencan97,True,False,True,False
re_nik46360,True,False,True,False
yakh_paz,True,False,True,True
minjinleesujon,True,False,True,True
cirus2581,True,False,True,False
Mohamma18492021,True,False,True,False
yaabarfarz,True,False,True,False
Elinder1989,True,False,True,False
Shahan_Iran,True,False,True,True
resist_vanessa,True,False,True,False
sarshadn1,True,False,True,True
mamalhosyni,True,False,True,False
Raul6650,True,False,True,False
_Ariobarzan_,True,False,True,False
BitaHooshyar,True,False,True,True
blueshadowrez,True,False,True,False
kingshareza,True,False,True,False
Rezaanasiriiii,True,False,True,False
SalmanianElham,True,False,True,False
mmmg1329,True,False,True,True
Arastoo_ap,True,False,True,False
EEbrahimi19,True,False,True,False
milad_shomali,True,False,True,False
Undine_X,True,False,True,True
MaryamMada74442,True,False,True,False
ar81434060,True,False,True,False
AbdulrahmanHei1,True,False,True,False
TormundFerguson,True,False,True,False
ngocnguyenkc,True,False,True,False
MShokouhiyan,True,False,True,True
savaky_,True,False,True,False
rezashielsar,True,False,True,False
alim22702416,True,False,True,False
MairanSarzamine,True,False,True,False
parsi19027,True,False,True,False
YadgaryS19453,True,False,True,False
ariya2256,True,False,True,False
Javad1388,True,False,True,False
MARJAN_11,True,False,True,False
iamnazaninph,True,False,True,False
Shahrokh9irani,True,False,True,False
Azhpar60,True,False,True,True
kimi_kn,True,False,True,True
Iiranazadii,True,False,True,False
Setareh_Ghotbi,True,False,True,False
Rayan22031400,True,False,True,False
Simorghir,True,False,True,False
AryanpourElsa,True,False,True,True
zohreh97463,True,False,True,False
Ali_9star,True,False,True,False
ShahnShah880,True,False,True,True
zahakosh,True,False,True,False
SaeedPahlevan3,True,False,True,False
hoseinbagher05,True,False,True,False
Persian56916611,True,False,True,False
half_epsilon,True,False,True,False
jesuissara_2023,True,False,True,False
AQadrpnah40164,True,False,True,False
MardeAraam,True,False,True,False
yly1255029,True,False,True,False
khalilballochi,True,False,True,True
DrfHgfddsqwad,True,False,True,False
bantam_z,True,False,True,False
gh_mzf,True,False,True,False
Dayan_paya,True,False,True,False
BabayanMatt,True,False,True,False
ara3635,True,False,True,True
Bamshad69,True,False,True,False
booooomb92,True,False,True,True
Farrhadd5719,True,False,True,False
KhodaNaderi,True,False,True,False
APjbr25966,True,False,True,False
eagle_injast,True,False,True,False
shirin46183446,True,False,True,True
A4a1xkqcmLk555O,True,False,True,False
mehrdoost,True,False,True,True
ayranazad154508,True,False,True,False
armanmotiei,True,False,True,True
mahiakbari63,True,False,True,True
hartmann65170,True,False,True,False
Painter_Art_14,True,False,True,True
Adamo_2000,True,False,True,False
be_zoodi,True,False,True,False
liliM33201530,True,False,True,False
az10464,True,False,True,False
VIX863645376136,True,False,True,False
babaksina2500,True,False,True,False
MagicDd2,True,False,True,False
tabasom791,True,False,True,True
Tiger_01234,True,False,True,False
EnghelabX1401,True,False,True,False
Ayshen05,True,False,True,False
younesb45714476,True,False,True,False
ghaderi66f,True,False,True,True
AlirezaKhaef69,True,False,True,False
PardisSabeti,True,False,True,False
GuyHosdin,True,False,True,False
ray_onima,True,False,True,False
Niloofa66464581,True,False,True,False
hami28229832,True,False,True,False
mohammadkhazae3,True,False,True,False
HamburgIranian,True,False,True,False
Kafshdooza84414,True,False,True,False
aghil551620,True,False,True,False
ArashZibaie,True,False,True,False
Hakarihshri,True,False,True,False
Maria9800462911,True,False,True,False
amin59,True,False,True,False
Syavash2580,True,False,True,False
maroofi23,True,False,True,False
nft22tw22,True,False,True,False
bennyyy_boyyy,True,False,True,False
ArshiaPaknejad,True,False,True,True
Silver_piruz,True,False,True,True
Panimoonpahlavi,True,False,True,False
babak_888,True,False,True,False
ardavan281,True,False,True,True
ElhamA936626,True,False,True,False
maze_runner666,True,False,True,False
AbrahymSyd16015,True,False,True,False
MercedeManavi,True,False,True,False
CapitanPri6,True,False,True,False
TedLassoooo,True,False,True,False
A282710,True,False,True,False
PejmanYaha4122,True,False,True,False
AzarnoushKhosh1,True,False,True,True
Neda27257910,True,False,True,False
namo199898,True,False,True,False
ShahaB1634568,True,False,True,False
mgholikhan,True,False,True,False
KaK_Sharif,True,False,True,False
balti_abideen,True,False,True,False
e_oghab,True,False,True,False
shahanshah1400,True,False,True,False
AsadRaisi44,True,False,True,False
maryam_mahd,True,False,True,True
iranzad242,True,False,True,False
Saeed152246,True,False,True,False
HSakhaparvar,True,False,True,True
Farhadshoe989,True,False,True,False
a9fc547b71ac430,True,False,True,False
HAJM_Montreal,True,False,True,False
MrdAbany,True,False,True,False
Mehran27575142,True,False,True,False
Khooroosi,True,False,True,False
jay93london,True,False,True,False
khezashiraan,True,False,True,False
parisakourosh,True,False,True,True
mmd723855733,True,False,True,True
ezzati_naser,True,False,True,False
CCBPersian,True,False,True,True
ZKaramigol,True,False,True,False
Siasiamac,True,False,True,False
fmp57288169,True,False,True,True
Nima932039332,True,False,True,False
amanate_taher,True,False,True,False
samritik20,True,False,True,False
fifi11714,True,False,True,False
elfigirly,True,False,True,False
Aria7799,True,False,True,False
shahparak243259,True,False,True,False
HoseinMoayedi,True,False,True,False
mohsenimah236,True,False,True,False
BabayiBoy14362,True,False,True,False
Jack_o_L4ntern,True,False,True,False
sinaomiddvari_,True,False,True,False
fight4free_iran,True,False,True,False
Saeed59909006,True,False,True,False
GorgeMamade,True,False,True,False
nft26tw26,True,False,True,False
winst_cherkool,True,False,True,False
PanahiLei,True,False,True,False
KRezaPahlavi,True,False,True,False
BaranGolde7810,True,False,True,False
MRodabe28293,True,False,True,False
Iran1Azad1,True,False,True,False
BorhanF19,True,False,True,False
Azad15459,True,False,True,False
SarzaminJ82765,True,False,True,False
ShokoofehKhosr1,True,False,True,False
Haleh92786976,True,False,True,False
papitall19,True,False,True,True
kermaniar,True,False,True,True
mohammad240476,True,False,True,False
GeneralBzorg,True,False,True,False
shrzd123377,True,False,True,True
hossein61344675,True,False,True,False
shimalizadeh,True,False,True,False
Parvaneh690247,True,False,True,False
sam_of_Iran,True,False,True,True
Ehsan80185792,True,False,True,False
golrokhiraee,True,True,True,False
mlaaragorn,True,False,True,False
nazgol_m,True,False,True,False
unika1414,True,False,True,False
Reza243133,True,False,True,False
DinaSatkin,True,False,True,False
sfer140,True,False,True,False
Homa77heda,True,False,True,False
shahin9069,True,False,True,False
Hmid_ha,True,False,True,False
phornseyhaa,True,False,True,False
freedomfightr0,True,False,True,False
matti677,True,False,True,False
Matinirani48971,True,False,True,False
Ferferi1984,True,False,True,False
twbist1,True,False,True,True
madadi_aza9851,True,False,True,True
yekmahdi12,True,False,True,False
Israel_MOD,True,False,True,False
Hosein_h2004,True,False,True,False
mehrdad_strong,True,False,True,False
Khosrowalikord2,True,True,True,True
FahimPouri,True,False,True,False
Blackbirds2022,True,False,True,False
azadmard13,True,False,True,False
Pariii_Aaa1,True,False,True,False
mohammad_he_is,True,False,True,False
Mehrdad2563,True,False,True,False
nft24tw24,True,False,True,False
MehdiMa28055841,True,False,True,False
donyabeti,True,False,True,False
Meysamparsa123,True,False,True,False
minaamiry61,True,False,True,False
yan_nld1,True,False,True,False
powerwoman96,True,False,True,False
awaisuharuna,True,False,True,False
maf_sir,True,False,True,True
IAA8181,True,False,True,False
Kolloooche,True,False,True,True
mahmoudrezaebad,True,False,True,False
parviz_rashvand,True,False,True,False
dom_9810,True,False,True,False
hmohsen_m2h,True,False,True,True
savagesegoo,True,False,True,False
Ariyabrdna,True,False,True,False
BaramakiBalash,True,False,True,False
Imasan7676,True,False,True,False
AblfzlTahry,True,False,True,False
AtraFaraha37007,True,False,True,False
timarestantw,True,False,True,True
htvghhfghgghvvv,True,False,True,True
cuckold_hot999,True,False,True,False
Kybbyca920,True,False,True,False
gdz5SN3Q8fEmVOQ,True,False,True,False
KavehAhangar250,True,False,True,False
simintanha1,True,False,True,False
Mehranbozorgan,True,False,True,True
Moien58900095,True,False,True,False
walter70843,True,False,True,True
mo_ba_rez,True,False,True,True
drwalterbh,True,False,True,False
bhrwn65326,True,False,True,False
its__not__true,True,False,True,False
Sashaashil,True,False,True,False
esmaeilion,True,True,True,False
LiveMeysam31091,True,False,True,False
No_matterrrr,True,False,True,False
hashm_mrad70440,True,False,True,False
Marcell0Ma,True,False,True,False
Sarta1367,True,False,True,True
1khaabzadeh,True,False,True,False
iamiraniang,True,False,True,True
TruthFreedom777,True,False,True,False
UdvashU15962,True,False,True,False
SEtherealeyes,True,False,True,False
lotfAlikh_zand,True,False,True,False
nft25tw25,True,False,True,False
Farzad487235358,True,False,True,False
parsak6098,True,False,True,False
im_atreas,True,False,True,False
aria_axe,True,False,True,False
SaharT01666643,True,False,True,False
vahid_2024,True,False,True,False
RezaF2011,True,False,True,False
Ardshir_,True,False,True,True
Leily2058738317,True,False,True,True
UUberwinden,True,False,True,False
IR2582_KHORASAN,True,False,True,False
ShalghamSyah,True,False,True,False
gognoos43,True,False,True,False
KhaldarAli,True,False,True,False
alirahm97872622,True,False,True,False
mani_venus0,True,False,True,False
pyrpsr,True,False,True,False
Amir17498950,True,False,True,False
FirozIran,True,False,True,False
MahsaAmini_2023,True,False,True,False
abbasagha_allaf,True,False,True,False
Akfa57Akbar,True,False,True,False
arash_2554,True,False,True,False
ArvinMad,True,False,True,False
whatisess,True,False,True,False
aminy1076729,True,False,True,False
naziii86,True,False,True,True
Mohammad1076393,True,False,True,False
SamiraMansoori1,True,False,True,False
Tazianekhoda,True,False,True,False
AMZD_hr,True,False,True,False
abanpion,True,False,True,False
jalalgajet1371,True,False,True,False
nkolannashenas,True,False,True,True
RoozH79,True,False,True,True
evil_queen1997,True,False,True,False
narciss1981,True,False,True,False
DrArk381,True,False,True,False
sara_shiukhi,True,False,True,False
mamdfahim1,True,False,True,False
AliParvaz699174,True,False,True,False
shah_s_soldier,True,False,True,False
ariyoobarzans,True,False,True,False
Danialjordialba,True,False,True,False
Mahmud6814,True,False,True,False
elham19821402,True,False,True,False
shiiirokhorshid,True,False,True,False
0Magicjan0,True,False,True,False
MohammadKa33650,True,False,True,False
Pahlavishaah,True,False,True,False
poshtigbann,True,False,True,False
msodiba1,True,False,True,False
rahimiarsh6996,True,False,True,False
Farhan_m_iran,True,False,True,False
Sparrow2202,True,False,True,False
I_ManVII,True,False,True,True
mohammad_3802,True,False,True,True
nwyn215364,True,False,True,False
hwshng60544,True,False,True,False
Hunter_ghost141,True,False,True,False
EternalMorning_,True,False,True,False
Balazar_86,True,False,True,False
iamfayaaaa,True,False,True,False
M_N_H_K,True,False,True,False
hamid0253,True,False,True,False
Sungift6,True,False,True,False
znzndgy09795889,True,False,True,False
quintiyano,True,False,True,False
Kheirolnesah,True,False,True,False
Mohamad_Reza88,True,False,True,False
MojganSa2002,True,False,True,False
sinamehr5,True,False,True,False
Baradarkochloo,True,False,True,False
Ariya_Sayeh,True,False,True,False
khoddadi94881,True,False,True,False
nastii1466981,True,False,True,False
AIAF_2579,True,False,True,False
reza33681483,True,False,True,False
Amir_khosravi01,True,False,True,False
Dianathemanager,True,False,True,True
mostafa55875305,True,False,True,True
isarachk,True,False,True,False
amimero,True,False,True,False
paschal95953957,True,False,True,False
bapir55,True,False,True,False
afsaneh55,True,False,True,False
Mn998700,True,False,True,True
iwYKKoYjKXw6G02,True,False,True,False
AkhondDaro45694,True,False,True,False
XEhjsV3Lv8HimZh,True,False,True,False
66xLuciferx66,True,False,True,False
2BeytiConductor,True,False,True,False
ahora1401,True,False,True,False
taksavar88433,True,False,True,False
Najibnaik,True,True,True,True
Femzybaba123,True,False,True,False
thanksvanar,True,False,True,False
agoraaparatus,True,False,True,False
AzPahlaviBegoo,True,False,True,True
snfry6,True,False,True,False
JESUISNAHANJAR,True,False,True,True
FBolghadr,True,False,True,False
montacortes100,True,False,True,False
BabackBidin,True,False,True,False
VEN_DE_TA,True,False,True,False
Farzad56237794,True,False,True,False
SajadKamali5,True,False,True,False
samaa_re,True,False,True,False
Garciaparrad,True,False,True,True
DickSchoof,True,False,True,False
Rognar9,True,False,True,False
Ramtin_sadigh,True,False,True,False
Atish6131311697,True,False,True,False
TwSrzqr,True,False,True,False
Huss05445467,True,False,True,False
Kourosh_Sajjadi,True,False,True,False
JustinBarn24782,True,False,True,False
Moeinjamali99,True,False,True,False
Mohammadi9596,True,False,True,False
mgddmiii,True,False,True,False
Sanchit_K_,True,False,True,False
emad_shirani89,True,False,True,False
Benjaminmalibu,True,False,True,True
ali4bit,True,False,True,False
pesarfokoli,True,False,True,False
ElectedKingdom,True,False,True,True
count__duckula,True,False,True,False
1998Dnz,True,False,True,False
,True,False,True,False
zoghalakhtehh,True,False,True,False
AlexandroZ95021,True,False,True,False
pachidamm,True,False,True,False
rashidpouramini,True,False,True,False
Matin2Mohammadi,True,False,True,False
BAY_2025,True,False,True,False
mystiiciism,True,False,True,False
koroogle,True,False,True,False
SisilyPh,True,False,True,False
AliZandi123350,True,False,True,True
rezvazir,True,False,True,False
KMazdak,True,False,True,False
IIFOM_CO,True,False,True,False
hmwnjast,True,False,True,False
birdboy430576,True,False,True,True
Majid_______7,True,False,True,False
amirali_askari,True,False,True,False
helen135579,True,False,True,False
hichkas1978,True,False,True,False
Ansarikamal65,True,False,True,False
HodRabin68409,True,False,True,True
mahhhhhhhhhhhB,True,False,True,True
ASoleimani1989,True,False,True,False
KforTron,True,False,True,False
farzadvatan6396,True,False,True,False
farzad57906536,True,False,True,True
Sarafortapachi,True,False,True,False
_Matyom,True,False,True,False
TaN54551,True,False,True,False
zand_karim9553,True,False,True,True
paradais41,True,False,True,True
maryaavatar,True,False,True,False
alimh56,True,False,True,False
zamburakk,True,False,True,False
Azita45115314,True,False,True,True
pesarak_freedom,True,False,True,False
javadkhanpor,True,False,True,False
RetoTorabi,True,False,True,True
payamsni,True,False,True,False
ItsMe8277893124,True,False,True,False
korosh742924111,True,False,True,False
gylmrd193122,True,False,True,False
iranefree1401,True,False,True,False
Maria49576044,True,False,True,False
gholipourh3,True,False,True,True
tah_soudi,True,False,True,False
sorenaye1401,True,False,True,False
sattarS654333,True,False,True,False
Marshall13666,True,False,True,False
Yavar2565,True,False,True,False
im_behzad,True,False,True,False
TirthChaitanya,True,False,True,False
LeilaGhorb8438,True,False,True,False
Vafa2022,True,False,True,False
ManookKhodabak1,True,False,True,False
jhafi472,True,False,True,False
ahmadah59365058,True,False,True,True
feniloey,True,False,True,True
JCCastro07,True,False,True,False
arrahimi,True,False,True,False
shadibabasafari,True,False,True,False
Sarvenazeshiraz,True,False,True,False
AsenaZ20289,True,False,True,False
dogelove72,True,False,True,False
D_kurosh,True,False,True,False
Ariamehr061,True,False,True,False
hamidkomasi,True,False,True,False
JoRezaee92938,True,False,True,False
hdy_2874,True,False,True,False
zibaii66,True,False,True,False
shepeshak6pa,True,False,True,False
reza_aghaali,True,False,True,False
atorbaan,True,False,True,False
astronaut_ufo,True,False,True,False
mmwwd275544,True,False,True,False
berlin_hf,True,False,True,True
m_longgone,True,False,True,False
Msh10214,True,False,True,False
SaraS09820756,True,False,True,True
SGhyr14813,True,False,True,False
ElhamSataki,True,False,True,False
tayebeh1152363,True,False,True,False
red_lable_91,True,False,True,False
farah_yous56120,True,False,True,False
LSwlty38859,True,False,True,False
MarzbanDaygan,True,False,True,False
AhamadTaheri,True,False,True,False
Anzalichiiii,True,False,True,False
AliVaki17393677,True,False,True,False
dxt5vsm69z,True,False,True,True
Abbash70838692,True,False,True,False
DaryushYou68851,True,False,True,False
Joseph58816968,True,False,True,True
5yuDvswbFU2b5d5,True,False,True,False
adibi_office,True,False,True,False
Reza16832154,True,False,True,False
iranpahlavi7877,True,False,True,False
APahlbod,True,False,True,False
cyrussonIran93,True,False,True,False
maleki_eghbal,True,False,True,True
KFardian,True,False,True,False
villadep92,True,False,True,False
Mansourhh1360,True,False,True,False
Gholamr08773513,True,False,True,False
mashrotehorg,True,True,True,False
THoseini5439,True,False,True,False
royalist_iran,True,False,True,False
Leila_825,True,False,True,True
gh0qn00s,True,False,True,False
rezabagheri,True,False,True,False
mahdian701,True,False,True,False
ghasemg66147300,True,False,True,False
tanhay_vahshi73,True,False,True,True
kavehhhame,True,False,True,False
A_3_7_13,True,False,True,False
casrobot,True,False,True,True
Amirrezzasaeedi,True,False,True,False
rz_safa,True,False,True,False
xaniargoldasteh,True,False,True,False
AliAli994372,True,False,True,False
Azadi4Iranian,True,False,True,False
RadioSavak1,True,False,True,False
arianamz8,True,False,True,False
homayesaathat,True,False,True,False
myd1791714,True,False,True,False
RezaGhorba75114,True,False,True,False
ariamehr_1975,True,False,True,False
Bfergy90,True,False,True,False
kivan134449971,True,False,True,False
DaniyalMpi,True,False,True,False
rsrs74531148539,True,False,True,False
IranMahsaAmini,True,False,True,False
lidam583,True,False,True,False
ArtemisBar80016,True,False,True,False
SamaneD1990,True,False,True,False
qnry159733,True,False,True,False
masumijavad,True,False,True,False
igg1129852,True,False,True,False
lpw63007910,True,False,True,False
Stressedforever,True,False,True,False
TanhaaKhN,True,False,True,False
moha11453673,True,False,True,False
Persian_guard2,True,False,True,False
DPhlwy,True,False,True,False
FREEIRAN1982,True,False,True,False
Zar___1,True,False,True,True
atoosaofficial,True,False,True,False
Theo_Iran,True,False,True,False
xSupraTrd,True,False,True,True
NmjShb40353,True,False,True,False
JuaMGR,True,False,True,False
AliAliez,True,False,True,False
ne111y,True,False,True,False
SH_1360_1401_K,True,False,True,False
habibeh_safari,True,False,True,True
AGoodarzie,True,False,True,False
MohammadFe3309,True,False,True,True
DeanWin78628547,True,False,True,False
dsilv52,True,False,True,False
m_khoshhal,True,False,True,False
MorriBigdeli,True,False,True,False
ar10na,True,False,True,False
Shaghagh,True,False,True,False
lion369lion1,True,False,True,False
warrior_2581,True,False,True,False
nakhoda_karen,True,False,True,False
deivid_skandari,True,False,True,False
mymy919985,True,False,True,False
GilanRoodsary,True,False,True,True
GhMehrzad,True,False,True,False
jalilzade_m,True,False,True,False
rezarezamobarez,True,False,True,False
Ardeshir2dam,True,False,True,False
HamedAh24284947,True,False,True,True
ly3112237579445,True,False,True,False
heisenberg4030,True,False,True,False
4parsi1,True,False,True,False
iranmonarchist,True,False,True,False
TibiTina3497,True,False,True,False
m09354904942d,True,False,True,True
Mojgan63112P,True,False,True,False
Aschkiac,True,False,True,False
Babak1516,True,False,True,False
andish_aza82291,True,False,True,False
imsimplewoman,True,False,True,False
